C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_41_531.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_41_531.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_41_531.jpg, 0, 1, 0, 20.20585
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_41_632.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_41_632.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_41_632.jpg, -0.2412513, 1, 0, 21.18474
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_41_734.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_41_734.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_41_734.jpg, -0.5358894, 1, 0, 22.03898
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_41_835.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_41_835.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_41_835.jpg, -0.2719065, 1, 0, 22.97627
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_41_936.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_41_936.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_41_936.jpg, 0, 1, 0, 23.95263
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_039.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_039.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_039.jpg, 0, 1, 0, 24.90746
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_142.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_142.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_142.jpg, 0, 1, 0, 25.86498
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_244.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_244.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_244.jpg, -0.1656687, 1, 0, 26.8037
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_347.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_347.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_347.jpg, -0.2994417, 1, 0, 27.81311
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_448.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_448.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_448.jpg, 0, 1, 0, 28.7396
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_548.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_548.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_548.jpg, -0.0812442, 1, 0, 29.65303
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_651.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_651.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_651.jpg, -0.3585813, 1, 0, 30.16508
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_751.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_751.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_751.jpg, -0.06472649, 1, 0, 30.19123
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_853.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_853.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_853.jpg, 0, 1, 0, 30.18986
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_42_955.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_42_955.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_42_955.jpg, -0.1901763, 1, 0, 30.18345
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_057.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_057.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_057.jpg, -0.2187564, 1, 0, 30.18753
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_158.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_158.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_158.jpg, 0, 1, 0, 30.18873
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_261.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_261.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_261.jpg, -0.269388, 1, 0, 30.17793
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_362.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_362.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_362.jpg, -0.1753467, 1, 0, 30.19118
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_464.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_464.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_464.jpg, 0, 1, 0, 30.18921
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_565.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_565.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_565.jpg, 0, 1, 0, 30.18982
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_667.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_667.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_667.jpg, 0, 1, 0, 30.1903
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_767.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_767.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_767.jpg, 0, 1, 0, 30.19031
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_870.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_870.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_870.jpg, -0.237552, 1, 0, 30.17563
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_43_971.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_43_971.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_43_971.jpg, -0.3291276, 1, 0, 30.17554
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_074.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_074.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_074.jpg, -0.02274002, 1, 0, 30.18949
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_177.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_177.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_177.jpg, 0, 1, 0, 30.18975
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_278.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_278.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_278.jpg, 0, 1, 0, 30.19041
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_379.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_379.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_379.jpg, 0, 1, 0, 30.19029
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_481.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_481.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_481.jpg, 0, 1, 0, 30.19028
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_583.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_583.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_583.jpg, 0, 1, 0, 30.19031
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_684.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_684.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_684.jpg, 0, 1, 0, 30.19033
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_785.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_785.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_785.jpg, -0.2758302, 1, 0, 30.1716
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_886.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_886.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_886.jpg, 0, 1, 0, 30.18938
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_44_989.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_44_989.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_44_989.jpg, 0, 1, 0, 30.19019
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_092.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_092.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_092.jpg, 0, 1, 0, 30.19024
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_192.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_192.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_192.jpg, 0, 1, 0, 30.19033
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_293.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_293.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_293.jpg, -0.2515158, 1, 0, 30.17402
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_396.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_396.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_396.jpg, -0.1118199, 1, 0, 30.19092
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_497.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_497.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_497.jpg, 0, 1, 0, 30.18964
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_599.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_599.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_599.jpg, -0.1428417, 1, 0, 30.18692
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_703.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_703.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_703.jpg, -0.1997168, 1, 0, 30.18743
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_804.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_804.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_804.jpg, 0, 1, 0, 30.18887
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_45_909.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_45_909.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_45_909.jpg, 0, 1, 0, 30.19021
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_011.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_011.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_011.jpg, 0, 1, 0, 30.18953
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_114.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_114.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_114.jpg, 0, 1, 0, 30.19032
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_215.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_215.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_215.jpg, 0, 1, 0, 30.19033
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_318.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_318.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_318.jpg, -0.2259462, 1, 0, 30.17681
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_418.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_418.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_418.jpg, -0.3625369, 1, 0, 30.16942
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_522.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_522.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_522.jpg, -0.0495049, 1, 0, 30.19039
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_623.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_623.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_623.jpg, 0, 1, 0, 30.18959
C:\Users\Mohamad\finding-lanes\IMG\center_2022_04_11_13_43_46_724.jpg, C:\Users\Mohamad\finding-lanes\IMG\left_2022_04_11_13_43_46_724.jpg, C:\Users\Mohamad\finding-lanes\IMG\right_2022_04_11_13_43_46_724.jpg, 0, 1, 0, 30.18996
